,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,Model,Age,new_price_num
5253,Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2011,57000,Diesel,Automatic,2,14.94,2143.0,204.0,5.0,,17.25,Mercedes-Benz,New C-Class,9,
5254,Hyundai Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,3,22.54,1582.0,126.2,5.0,20.87 Lakh,7.5,Hyundai,Elantra 1.6,7,20.87
5255,Maruti Ritz ZDi,Hyderabad,2014,60000,Diesel,Manual,3,23.2,1248.0,73.94,5.0,,4.35,Maruti,Ritz ZDi,6,
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,3,24.3,1248.0,88.5,5.0,11.96 Lakh,8.9,Maruti,Vitara Brezza,4,11.96
5257,Hyundai Xcent 1.2 Kappa S,Kolkata,2016,146000,Petrol,Manual,2,19.1,1197.0,82.0,5.0,,3.5,Hyundai,Xcent 1.2,4,
5258,Honda City i DTEC V,Kolkata,2014,56002,Diesel,Manual,3,26.0,1498.0,98.6,5.0,,6.1,Honda,City i,6,
5259,Renault KWID RXT,Mumbai,2016,8554,Petrol,Manual,3,25.17,799.0,53.3,5.0,,3.2,Renault,KWID RXT,4,
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,3,23.59,1364.0,67.06,5.0,9.55 Lakh,4.9,Toyota,Etios Cross,6,9.55
5261,Maruti Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,3,24.07,998.0,67.1,5.0,4.09 Lakh,3.69,Maruti,Alto K10,5,4.09
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Petrol,Manual,3,23.84,1199.0,84.0,5.0,5.45 Lakh,3.98,Tata,Tiago 1.2,4,5.45
5263,Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,Diesel,Manual,3,21.9,1396.0,90.0,5.0,,2.95,Hyundai,i20 1.4,7,
5264,Audi A4 2.0 TDI,Kochi,2014,55730,Diesel,Automatic,3,16.55,1968.0,147.51,5.0,,15.21,Audi,A4 2.0,6,
5265,Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,3,28.4,1248.0,74.0,5.0,,6.3,Maruti,Swift VDI,5,
5266,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,Petrol,Manual,3,17.0,1198.0,73.75,5.0,8.38 Lakh,6.69,Volkswagen,Ameo 1.2,3,8.38
5267,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,3,16.0,1497.0,117.3,7.0,15.02 Lakh,9.5,Honda,BRV i-VTEC,3,15.02
5268,Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,3,17.0,1197.0,80.0,5.0,,2.65,Hyundai,i20 Asta,11,
5269,Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,3,14.66,2199.0,194.3,7.0,,7.5,Hyundai,Santa Fe,8,
5270,Honda City 1.5 GXI,Bangalore,2002,53000,Petrol,Manual,2,,,,,,1.85,Honda,City 1.5,18,
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,3,23.1,998.0,67.04,5.0,5.95 Lakh,5.63,Maruti,Celerio ZXI,2,5.95
5272,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,3,15.8,1591.0,121.3,5.0,15.36 Lakh,11.78,Hyundai,Creta 1.6,2,15.36
5273,Tata Indica V2 DL BSIII,Hyderabad,2004,200000,Diesel,Manual,2,17.88,1396.0,52.8,5.0,,0.85,Tata,Indica V2,16,
5274,Volkswagen Vento Petrol Highline,Mumbai,2011,55893,Petrol,Manual,3,15.04,1598.0,103.6,5.0,,3.35,Volkswagen,Vento Petrol,9,
5275,Maruti Celerio VXI,Kochi,2015,60586,Petrol,Manual,3,23.1,998.0,67.04,5.0,,4.11,Maruti,Celerio VXI,5,
5276,Mercedes-Benz CLA 200 D Sport Edition,Ahmedabad,2015,13500,Diesel,Automatic,3,17.9,2143.0,136.0,5.0,,25.51,Mercedes-Benz,CLA 200,5,
5277,Maruti Alto 800 LXI,Jaipur,2017,30000,Petrol,Manual,3,22.74,796.0,47.3,5.0,,3.1,Maruti,Alto 800,3,
5278,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,2018,12000,Diesel,Automatic,3,10.91,3198.0,197.0,7.0,,33.5,Ford,Endeavour 3.2,2,
5279,Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,Petrol,Manual,3,17.57,1193.0,88.7,5.0,6.59 Lakh,4.8,Tata,Zest Revotron,3,6.59
5280,Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,3,16.09,1598.0,103.5,5.0,10.94 Lakh,3.49,Volkswagen,Vento 1.6,6,10.94
5281,Maruti Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,2,17.5,1373.0,91.1,7.0,,5.15,Maruti,Ertiga ZXI,8,
5282,Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,2011,100000,Diesel,Automatic,3,14.0,2987.0,224.0,5.0,,14.41,Mercedes-Benz,M-Class ML,9,
5283,Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,13710,Petrol,Manual,3,16.2,1199.0,74.0,5.0,,4.75,Volkswagen,Polo 1.2,6,
5284,Toyota Fortuner 4x2 AT,Jaipur,2015,100000,Diesel,Automatic,3,12.55,2982.0,168.5,7.0,,19.0,Toyota,Fortuner 4x2,5,
5285,Maruti Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,3,23.1,998.0,67.04,5.0,,4.9,Maruti,Celerio VXI,3,
5286,BMW 3 Series 320d Corporate Edition,Chennai,2008,89000,Diesel,Automatic,2,16.07,1995.0,181.0,4.0,,6.3,BMW,3 Series,12,
5287,Honda City ZX VTEC,Jaipur,2006,100173,Petrol,Manual,2,16.9,1497.0,100.0,5.0,,2.4,Honda,City ZX,14,
5288,Mitsubishi Cedia Sports,Pune,2009,97000,Petrol,Manual,3,13.17,1999.0,114.0,5.0,,3.0,Mitsubishi,Cedia Sports,11,
5289,Renault Pulse Petrol RxL,Delhi,2016,40190,Petrol,Manual,3,18.06,1198.0,74.93,5.0,,4.25,Renault,Pulse Petrol,4,
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,3,20.14,1498.0,88.0,5.0,10.15 Lakh,6.3,Volkswagen,Polo 1.5,4,10.15
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,3,21.1,998.0,100.0,5.0,9.83 Lakh,8.15,Maruti,Baleno RS,2,9.83
5292,Hyundai i10 Magna,Kochi,2012,37333,Petrol,Manual,3,20.36,1197.0,78.9,5.0,,3.22,Hyundai,i10 Magna,8,
5293,Hyundai i20 1.2 Spotz,Kochi,2018,48407,Petrol,Manual,3,18.6,1197.0,81.83,5.0,,7.65,Hyundai,i20 1.2,2,
5294,BMW Z4 2009-2013 35i,Delhi,2011,25000,Petrol,Automatic,3,10.37,2979.0,306.0,2.0,,30.0,BMW,Z4 2009-2013,9,
5295,Hyundai i10 Sportz 1.2,Pune,2010,72400,Petrol,Manual,2,20.36,1197.0,78.9,5.0,,2.3,Hyundai,i10 Sportz,10,
5296,Mini Cooper S Carbon Edition,Delhi,2012,18000,Petrol,Automatic,3,13.6,1598.0,181.0,4.0,,22.0,Mini Cooper,Cooper S,8,
5297,Honda Brio V MT,Pune,2012,65167,Petrol,Manual,3,19.4,1198.0,86.8,5.0,,3.28,Honda,Brio V,8,
5298,Maruti Ciaz ZXi Option,Kochi,2016,25418,Petrol,Manual,3,20.73,1373.0,91.2,5.0,,7.09,Maruti,Ciaz ZXi,4,
5299,Maruti Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,3,19.3,1248.0,73.9,5.0,,6.46,Maruti,Swift Dzire,7,
5300,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,Diesel,Manual,3,22.07,1199.0,73.9,5.0,,4.0,Volkswagen,Polo Diesel,8,
5301,BMW X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,3,17.05,1995.0,184.0,5.0,,11.0,BMW,X1 sDrive20d,9,
5302,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075,Diesel,Automatic,2,12.07,2967.0,241.4,7.0,,49.79,Audi,Q7 3.0,4,
5303,Ford Figo 1.5D Trend MT,Kolkata,2015,4311,Diesel,Manual,3,25.83,1498.0,99.0,5.0,,4.8,Ford,Figo 1.5D,5,
5304,BMW 3 Series Luxury Line,Bangalore,2017,21000,Diesel,Automatic,3,21.76,1995.0,190.0,5.0,62.07 Lakh,35.0,BMW,3 Series,3,62.07
5305,Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,2011,54000,Diesel,Automatic,3,14.0,2987.0,224.0,5.0,,21.99,Mercedes-Benz,M-Class ML,9,
5306,Maruti Wagon R LX BSIII,Mumbai,2007,50000,Petrol,Manual,2,17.3,1061.0,64.0,5.0,,1.1,Maruti,Wagon R,13,
5307,Maruti Baleno Zeta 1.2,Delhi,2018,13000,Petrol,Manual,3,21.4,1197.0,83.1,5.0,,6.6,Maruti,Baleno Zeta,2,
5308,Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,3,22.0,1197.0,81.8,5.0,7.67 Lakh,4.5,Maruti,Dzire VXI,7,7.67
5309,Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,Petrol,Manual,2,14.7,1150.0,76.0,5.0,,1.0,Chevrolet,Aveo U-VA,11,
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,Diesel,Manual,3,20.14,1498.0,88.0,5.0,9.97 Lakh,6.9,Volkswagen,Polo 1.5,3,9.97
5311,Land Rover Freelander 2 TD4 SE,Hyderabad,2012,139000,Diesel,Automatic,3,,2179.0,115.0,5.0,,16.75,Land Rover,Rover Freelander,8,
5312,Audi Q5 30 TDI quattro Premium,Mumbai,2015,52000,Diesel,Automatic,3,14.16,1968.0,174.3,5.0,,25.49,Audi,Q5 30,5,
5313,Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,3,18.53,1968.0,187.74,5.0,67.67 Lakh,35.5,Audi,A6 35,5,67.67
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,3,24.0,1186.0,73.97,5.0,8.18 Lakh,6.28,Hyundai,Grand i10,2,8.18
5315,Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Diesel,Manual,2,12.05,2179.0,120.0,8.0,,4.88,Mahindra,Scorpio SLE,8,
5316,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,3,22.95,1248.0,74.0,5.0,7.43 Lakh,3.7,Tata,Bolt Quadrajet,4,7.43
5317,Hyundai EON Era Plus,Kochi,2015,43993,Petrol,Manual,3,21.1,814.0,55.2,5.0,,3.45,Hyundai,EON Era,5,
5318,Mahindra Scorpio S8 8 Seater,Kochi,2016,72118,Diesel,Manual,3,15.4,2179.0,120.0,8.0,,10.23,Mahindra,Scorpio S8,4,
5319,Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Petrol,Automatic,2,11.1,2354.0,142.0,5.0,,6.5,Honda,Accord 2001-2003,10,
5320,Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,7523,Petrol,Manual,3,16.2,1199.0,74.0,5.0,,6.15,Volkswagen,Polo 1.2,4,
5321,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,3,15.1,1196.0,73.0,7.0,4.71 Lakh,2.9,Maruti,Eeco 7,6,4.71
5322,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,3,24.0,1120.0,70.0,5.0,,5.5,Hyundai,Grand i10,4,
5323,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,Diesel,Automatic,3,10.91,3198.0,197.0,7.0,,31.0,Ford,Endeavour 3.2,3,
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,3,24.0,1186.0,73.97,5.0,8.18 Lakh,4.25,Hyundai,Grand i10,5,8.18
5325,Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,3,22.9,1248.0,74.0,5.0,,5.48,Maruti,Swift VDI,4,
5326,Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,Petrol,Manual,3,18.6,1197.0,81.83,5.0,,7.25,Hyundai,i20 1.2,4,
5327,Maruti Swift Dzire VXi,Hyderabad,2012,50000,Petrol,Manual,3,17.5,1298.0,85.8,5.0,,3.0,Maruti,Swift Dzire,8,
5328,BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,Diesel,Automatic,3,22.69,1995.0,190.0,5.0,53.68 Lakh,29.5,BMW,3 Series,5,53.68
5329,Honda City ZX GXi,Mumbai,2007,75000,Petrol,Manual,2,17.7,1497.0,78.0,5.0,,1.49,Honda,City ZX,13,
5330,Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,Petrol,Automatic,3,16.95,1197.0,78.9,5.0,,3.65,Hyundai,i10 Sportz,7,
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,3,23.0,1498.0,98.96,5.0,12.12 Lakh,10.9,Ford,Ecosport Signature,2,12.12
5332,Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,3,23.1,998.0,67.04,5.0,6.05 Lakh,4.3,Maruti,Celerio ZXI,5,6.05
5333,Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,2,20.77,1248.0,88.76,7.0,,6.11,Maruti,Ertiga VDI,8,
5334,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,Diesel,Manual,3,12.8,2494.0,102.0,8.0,,15.5,Toyota,Innova 2.5,5,
5335,Honda City i VTEC SV,Mumbai,2016,34634,Petrol,Manual,3,17.8,1497.0,117.3,5.0,,6.9,Honda,City i,4,
5336,Maruti Swift Dzire VXI,Bangalore,2012,69242,Petrol,Manual,3,19.1,1197.0,85.8,5.0,,4.69,Maruti,Swift Dzire,8,
5337,Maruti Ritz LXi,Kochi,2011,33292,Petrol,Manual,3,18.5,1197.0,85.8,5.0,,3.19,Maruti,Ritz LXi,9,
5338,Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Petrol,Automatic,2,15.0,1396.0,98.6,5.0,,3.75,Hyundai,i20 Sportz,8,
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,3,17.19,1197.0,81.86,5.0,10.25 Lakh,8.6,Hyundai,i20 Active,1,10.25
5340,Honda City 1.5 E MT,Chennai,2011,80000,Petrol,Manual,2,17.0,1497.0,118.0,5.0,,3.85,Honda,City 1.5,9,
5341,Porsche Cayenne S Diesel,Coimbatore,2016,65003,Diesel,Automatic,3,13.6,4134.0,382.0,5.0,,67.83,Porsche,Cayenne S,4,
5342,Honda Amaze VX i-VTEC,Coimbatore,2019,16573,Petrol,Manual,3,17.8,1198.0,86.7,5.0,,9.31,Honda,Amaze VX,1,
5343,Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,Petrol,Automatic,3,12.9,1799.0,130.0,5.0,,3.0,Honda,Civic 2006-2010,12,
5344,Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,3,18.6,1197.0,81.83,5.0,,5.5,Hyundai,i20 Magna,5,
5345,Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,Diesel,Manual,3,19.67,1582.0,126.2,5.0,,13.3,Hyundai,Creta 1.6,3,
5346,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,Diesel,Automatic,3,15.73,1968.0,174.33,5.0,,23.0,Audi,Q3 2012-2015,7,
5347,Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,Petrol,Manual,3,24.7,796.0,47.3,5.0,,3.35,Maruti,Alto 800,2,
5348,BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Diesel,Automatic,1,15.06,1995.0,177.0,5.0,,10.0,BMW,X1 sDrive,8,
5349,Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,3,20.36,1197.0,78.9,5.0,,2.95,Hyundai,i10 Magna,7,
5350,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,Diesel,Manual,3,21.66,1498.0,108.62,5.0,10.04 Lakh,6.75,Volkswagen,Ameo 1.5,4,10.04
5351,Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Petrol,Manual,1,16.47,1198.0,73.9,5.0,,2.44,Volkswagen,Polo Petrol,10,
5352,Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,3,20.73,1373.0,91.1,5.0,,5.85,Maruti,Ciaz VXi,5,
5353,Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,3,17.21,1197.0,103.5,5.0,10.83 Lakh,7.4,Volkswagen,Polo GT,5,10.83
5354,Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,Diesel,Manual,3,24.4,1120.0,71.0,5.0,,3.8,Hyundai,Xcent 1.1,4,
5355,Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,Petrol,Manual,3,13.5,1799.0,130.0,5.0,,3.8,Honda,Civic 2006-2010,12,
5356,Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,3,17.7,1497.0,78.0,5.0,,2.7,Honda,City ZX,12,
5357,Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,3,15.96,2523.0,62.1,7.0,11.15 Lakh,7.21,Mahindra,Bolero ZLX,4,11.15
5358,Honda City i VTEC V,Hyderabad,2016,29512,Petrol,Manual,3,17.4,1497.0,117.3,5.0,,7.9,Honda,City i,4,
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,3,25.4,1186.0,73.97,5.0,8.23 Lakh,4.2,Hyundai,Xcent 1.2,3,8.23
5360,Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,Diesel,Manual,3,19.01,1461.0,108.45,5.0,,5.75,Renault,Duster 110PS,6,
5361,Maruti A-Star AT VXI,Hyderabad,2013,56500,Petrol,Automatic,3,16.98,998.0,66.1,5.0,,3.45,Maruti,A-Star AT,7,
5362,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,Diesel,Automatic,3,17.11,1968.0,174.33,5.0,,25.75,Audi,A4 2.0,6,
5363,Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,Diesel,Manual,3,16.0,2179.0,140.0,7.0,,16.59,Mahindra,XUV500 W8,2,
5364,Renault Pulse Petrol RxZ,Coimbatore,2014,31897,Petrol,Manual,3,18.06,1198.0,74.96,5.0,,4.69,Renault,Pulse Petrol,6,
5365,BMW 3 Series 320d,Mumbai,2009,52100,Diesel,Automatic,2,13.2,1995.0,170.0,5.0,,7.5,BMW,3 Series,11,
5366,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,3,13.68,2393.0,147.8,7.0,19.37 Lakh,16.5,Toyota,Innova Crysta,4,19.37
5367,Honda City 1.5 S MT,Kolkata,2009,31423,Petrol,Manual,3,17.0,1497.0,118.0,5.0,,1.99,Honda,City 1.5,11,
5368,Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,3,22.9,1248.0,74.0,5.0,,5.25,Maruti,Swift VDI,6,
5369,Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Diesel,Manual,2,19.64,1461.0,108.45,5.0,,5.4,Renault,Duster 110PS,7,
5370,Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,Petrol,Manual,3,16.47,1198.0,74.0,5.0,,3.9,Volkswagen,Polo 1.2,6,
5371,Hyundai i20 Active 1.2 S,Mumbai,2015,12000,Petrol,Manual,3,17.19,1197.0,81.86,5.0,,5.8,Hyundai,i20 Active,5,
5372,BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,Diesel,Automatic,3,18.12,1995.0,190.0,5.0,,30.5,BMW,5 Series,6,
5373,Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,3,23.4,1248.0,74.0,5.0,,5.6,Maruti,Swift Dzire,3,
5374,Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,Diesel,Automatic,3,,2987.0,165.0,5.0,,23.0,Mercedes-Benz,M-Class ML,8,
5375,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,3,28.4,1248.0,74.0,5.0,7.01 Lakh,5.15,Maruti,Swift LDI,5,7.01
5376,Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,Diesel,Automatic,3,19.08,1582.0,126.2,5.0,,9.48,Hyundai,Verna 1.6,3,
5377,Tata Nano XTA,Bangalore,2016,17800,Petrol,Automatic,2,21.9,624.0,37.48,4.0,,2.38,Tata,Nano XTA,4,
5378,Maruti Swift Dzire LXi,Hyderabad,2009,71346,Petrol,Manual,3,17.5,1298.0,85.8,5.0,,3.8,Maruti,Swift Dzire,11,
5379,Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Petrol,Manual,2,18.6,1197.0,81.83,5.0,,5.5,Hyundai,i20 Asta,5,
5380,Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,Petrol,Manual,3,17.0,1197.0,80.0,5.0,,3.55,Hyundai,i20 1.2,10,
5381,Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,3,20.73,1373.0,91.1,5.0,,6.35,Maruti,Ciaz ZXi,5,
5382,Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,Diesel,Automatic,3,12.7,2179.0,187.7,5.0,,36.0,Land Rover,Rover Range,5,
5383,Tata Indigo LX BSII,Hyderabad,2005,92000,Diesel,Manual,2,16.1,1405.0,70.0,5.0,,1.1,Tata,Indigo LX,15,
5384,Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,Petrol,Manual,3,17.57,1193.0,88.7,5.0,7.63 Lakh,3.7,Tata,Zest Revotron,6,7.63
5385,Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,Diesel,Manual,3,16.0,1997.0,140.0,7.0,,13.5,Mahindra,XUV500 W10,4,
5386,Honda Accord 2.4 AT,Mumbai,2008,95000,Petrol,Automatic,1,11.7,2354.0,177.6,5.0,,2.85,Honda,Accord 2.4,12,
5387,Tata Nano Twist XT,Coimbatore,2015,25811,Petrol,Manual,2,25.4,624.0,37.5,4.0,,2.13,Tata,Nano Twist,5,
5388,Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,3,22.7,1582.0,126.2,5.0,,7.75,Hyundai,Elantra CRDi,5,
5389,Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,3,25.0,1396.0,69.0,5.0,,2.85,Tata,Indica V2,3,
5390,Honda Amaze S i-Dtech,Jaipur,2014,76414,Diesel,Manual,3,25.8,1498.0,98.6,5.0,,4.95,Honda,Amaze S,6,
5391,Mahindra XUV500 W8 2WD,Kochi,2012,82103,Diesel,Manual,3,15.1,2179.0,140.0,7.0,,6.2,Mahindra,XUV500 W8,8,
5392,BMW X3 xDrive 20d Expedition,Pune,2013,98000,Diesel,Automatic,3,18.56,1995.0,190.0,5.0,,17.5,BMW,X3 xDrive,7,
5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,Petrol,Manual,3,18.9,1197.0,81.86,5.0,6.8 Lakh,2.25,Hyundai,Grand i10,10,6.8
5394,Maruti Baleno Zeta 1.2,Delhi,2017,10300,Petrol,Manual,3,21.4,1197.0,83.1,5.0,,6.75,Maruti,Baleno Zeta,3,
5395,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,Diesel,Automatic,3,19.08,1582.0,126.2,5.0,,9.73,Hyundai,Verna 1.6,4,
5396,Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,3,25.47,1248.0,88.5,7.0,10.83 Lakh,8.49,Maruti,Ertiga VDI,2,10.83
5397,Mini Cooper S Carbon Edition,Mumbai,2013,52000,Petrol,Automatic,3,13.6,1598.0,181.0,4.0,,25.0,Mini Cooper,Cooper S,7,
5398,Maruti Ritz ZDi,Coimbatore,2015,42894,Diesel,Manual,3,23.2,1248.0,73.94,5.0,,5.59,Maruti,Ritz ZDi,5,
5399,Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,Diesel,Automatic,3,15.6,1896.0,106.0,5.0,,4.8,Skoda,Laura L,9,
5400,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,Diesel,Manual,3,22.7,1498.0,89.84,5.0,,5.45,Ford,Ecosport 1.5,6,
5401,Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,Petrol,Manual,3,18.6,1197.0,81.83,5.0,,6.5,Hyundai,i20 2015-2017,3,
5402,Honda Brio E MT,Chennai,2015,16000,Petrol,Manual,3,19.4,1198.0,86.8,5.0,,4.35,Honda,Brio E,5,
5403,Honda Amaze S i-Dtech,Kolkata,2013,46992,Diesel,Manual,3,25.8,1498.0,98.6,5.0,,3.75,Honda,Amaze S,7,
5404,BMW 5 Series 2003-2012 520d,Pune,2010,170000,Diesel,Automatic,1,18.48,1995.0,177.0,5.0,,12.0,BMW,5 Series,10,
5405,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,Diesel,Automatic,3,12.07,2967.0,241.4,7.0,,32.0,Audi,Q7 3.0,6,
5406,Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Diesel,Manual,2,24.0,1120.0,70.0,5.0,,4.0,Hyundai,Grand i10,5,
5407,Nissan Micra Diesel XV,Kolkata,2011,39010,Diesel,Manual,3,23.08,1461.0,63.1,5.0,,2.6,Nissan,Micra Diesel,9,
5408,Hyundai Grand i10 Sportz,Jaipur,2016,26946,Petrol,Manual,3,18.9,1197.0,82.0,5.0,,4.45,Hyundai,Grand i10,4,
5409,Hyundai EON Era,Pune,2015,28700,Petrol,Manual,3,21.1,814.0,55.2,5.0,,2.6,Hyundai,EON Era,5,
5410,Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,Petrol,Automatic,3,11.74,1796.0,186.0,5.0,,16.0,Mercedes-Benz,New C-Class,9,
5411,Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,Diesel,Automatic,3,12.7,2179.0,187.7,5.0,,32.5,Land Rover,Rover Range,6,
5412,Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,Diesel,Automatic,3,11.18,2696.0,184.0,7.0,,13.85,Mahindra,Ssangyong Rexton,4,
5413,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,Petrol,Manual,3,20.73,1373.0,91.1,5.0,,8.76,Maruti,Ciaz 1.4,2,
5414,Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,Petrol,Automatic,3,11.8,3498.0,272.0,7.0,,23.68,Mercedes-Benz,R-Class R350,6,
5415,Maruti Dzire AMT VXI,Chennai,2017,42000,Petrol,Automatic,3,22.0,1197.0,81.8,5.0,8.13 Lakh,5.5,Maruti,Dzire AMT,3,8.13
5416,Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,Diesel,Automatic,2,11.49,4367.0,335.3,5.0,,65.81,Land Rover,Rover Range,7,
5417,Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,Diesel,Manual,3,19.01,1461.0,108.45,5.0,,4.99,Renault,Duster 110PS,7,
5418,Hyundai Verna 1.6 SX,Chennai,2013,85350,Diesel,Manual,2,22.32,1582.0,126.32,5.0,,5.7,Hyundai,Verna 1.6,7,
